Test_Point,Actual_Label,Predicted_Label,Correct
17857,0,0,Yes
17858,0,0,Yes
17859,0,0,Yes
17860,0,0,Yes
17861,0,0,Yes
17862,0,0,Yes
17863,0,0,Yes
17864,0,0,Yes
17865,0,0,Yes
17866,0,0,Yes
17867,0,0,Yes
17868,0,0,Yes
17869,0,0,Yes
17870,0,0,Yes
17871,0,0,Yes
17872,0,0,Yes
17873,0,0,Yes
17874,0,0,Yes
17875,0,0,Yes
17876,0,0,Yes
17877,0,0,Yes
17878,0,0,Yes
17879,0,0,Yes
17880,0,0,Yes
17881,0,0,Yes
17882,0,0,Yes
17883,0,0,Yes
17884,0,0,Yes
17885,0,0,Yes
17886,0,0,Yes
17887,0,0,Yes
17888,0,0,Yes
17889,0,0,Yes
17890,0,0,Yes
17891,0,0,Yes
17892,0,0,Yes
17893,0,0,Yes
17894,0,0,Yes
17895,0,0,Yes
17896,0,0,Yes
17897,0,0,Yes
17898,0,0,Yes
17899,0,0,Yes
17900,0,0,Yes
17901,0,0,Yes
17902,0,0,Yes
17903,0,0,Yes
17904,0,0,Yes
17905,0,0,Yes
17906,0,0,Yes
17907,0,0,Yes
17908,0,0,Yes
17909,0,0,Yes
17910,0,0,Yes
17911,0,0,Yes
17912,0,0,Yes
17913,0,0,Yes
17914,0,0,Yes
17915,0,0,Yes
17916,0,0,Yes
17917,0,0,Yes
17918,0,0,Yes
17919,0,0,Yes
17920,0,0,Yes
17921,0,0,Yes
17922,0,0,Yes
17923,0,0,Yes
17924,0,0,Yes
17925,0,0,Yes
17926,0,0,Yes
17927,10,5,No
17928,0,0,Yes
17929,0,0,Yes
17930,0,0,Yes
17931,0,0,Yes
17932,0,0,Yes
17933,0,0,Yes
17934,0,0,Yes
17935,0,0,Yes
17936,0,0,Yes
17937,0,0,Yes
17938,0,0,Yes
17939,0,0,Yes
17940,0,0,Yes
17941,0,0,Yes
17942,0,0,Yes
17943,0,0,Yes
17944,0,0,Yes
17945,0,0,Yes
17946,0,0,Yes
17947,0,0,Yes
17948,0,0,Yes
17949,0,0,Yes
17950,0,0,Yes
17951,0,0,Yes
17952,0,0,Yes
17953,0,0,Yes
17954,0,0,Yes
17955,0,0,Yes
17956,0,0,Yes
17957,0,0,Yes
17958,0,0,Yes
17959,0,0,Yes
17960,0,0,Yes
17961,0,0,Yes
17962,0,0,Yes
17963,0,0,Yes
17964,0,0,Yes
17965,0,0,Yes
17966,0,0,Yes
17967,0,0,Yes
17968,0,0,Yes
17969,0,0,Yes
17970,0,0,Yes
17971,0,0,Yes
17972,0,0,Yes
17973,0,0,Yes
17974,0,0,Yes
17975,0,0,Yes
17976,0,0,Yes
17977,0,0,Yes
17978,0,0,Yes
17979,0,0,Yes
17980,0,0,Yes
17981,0,0,Yes
17982,0,0,Yes
17983,0,0,Yes
17984,0,0,Yes
17985,0,0,Yes
17986,0,0,Yes
17987,0,0,Yes
17988,0,0,Yes
17989,0,0,Yes
17990,0,0,Yes
17991,0,0,Yes
17992,0,0,Yes
17993,0,0,Yes
17994,0,0,Yes
17995,0,0,Yes
17996,0,0,Yes
17997,0,0,Yes
17998,0,0,Yes
17999,0,0,Yes
18000,0,0,Yes
18001,0,0,Yes
18002,0,0,Yes
18003,0,0,Yes
18004,0,0,Yes
18005,0,0,Yes
18006,0,0,Yes
18007,0,0,Yes
18008,0,0,Yes
18009,0,0,Yes
18010,0,0,Yes
18011,0,0,Yes
18012,0,0,Yes
18013,0,0,Yes
18014,0,0,Yes
18015,0,0,Yes
18016,0,0,Yes
18017,0,0,Yes
18018,0,0,Yes
18019,0,0,Yes
18020,0,0,Yes
18021,0,0,Yes
18022,0,0,Yes
18023,0,0,Yes
18024,0,0,Yes
18025,0,0,Yes
18026,0,0,Yes
18027,0,0,Yes
18028,0,0,Yes
18029,0,0,Yes
18030,0,0,Yes
18031,0,0,Yes
18032,0,0,Yes
18033,0,0,Yes
18034,0,0,Yes
18035,0,0,Yes
18036,0,0,Yes
18037,0,0,Yes
18038,0,0,Yes
18039,0,0,Yes
18040,0,0,Yes
18041,0,0,Yes
18042,0,0,Yes
18043,0,0,Yes
18044,0,0,Yes
18045,0,0,Yes
18046,0,0,Yes
18047,0,0,Yes
18048,0,0,Yes
18049,0,0,Yes
18050,0,0,Yes
18051,0,0,Yes
18052,0,0,Yes
18053,0,0,Yes
18054,0,0,Yes
18055,0,0,Yes
18056,0,0,Yes
18057,0,0,Yes
18058,0,0,Yes
18059,0,0,Yes
18060,0,0,Yes
18061,0,0,Yes
18062,0,0,Yes
18063,0,0,Yes
18064,0,0,Yes
18065,0,0,Yes
18066,0,0,Yes
18067,0,0,Yes
18068,0,0,Yes
18069,0,0,Yes
18070,0,0,Yes
18071,0,0,Yes
18072,0,0,Yes
18073,0,0,Yes
18074,0,0,Yes
18075,0,0,Yes
18076,0,0,Yes
18077,0,0,Yes
18078,0,0,Yes
18079,0,0,Yes
18080,0,0,Yes
18081,0,0,Yes
18082,0,0,Yes
18083,0,0,Yes
18084,0,0,Yes
18085,0,0,Yes
18086,0,0,Yes
18087,0,0,Yes
18088,0,0,Yes
18089,0,0,Yes
18090,0,0,Yes
18091,0,0,Yes
18092,0,0,Yes
18093,0,0,Yes
18094,0,0,Yes
18095,0,0,Yes
18096,0,0,Yes
18097,0,0,Yes
18098,1,0,No
18099,0,0,Yes
18100,0,0,Yes
18101,0,0,Yes
18102,0,0,Yes
18103,0,0,Yes
18104,0,0,Yes
18105,0,0,Yes
18106,0,0,Yes
18107,0,0,Yes
18108,0,0,Yes
18109,0,0,Yes
18110,0,0,Yes
18111,0,0,Yes
18112,0,0,Yes
18113,0,0,Yes
18114,0,0,Yes
18115,0,0,Yes
18116,0,0,Yes
18117,0,0,Yes
18118,0,0,Yes
18119,0,0,Yes
18120,0,0,Yes
18121,0,0,Yes
18122,0,0,Yes
18123,0,0,Yes
18124,0,0,Yes
18125,0,0,Yes
18126,0,0,Yes
18127,0,0,Yes
18128,0,0,Yes
18129,0,0,Yes
18130,0,0,Yes
18131,0,0,Yes
18132,0,0,Yes
18133,0,0,Yes
18134,0,0,Yes
18135,0,0,Yes
18136,0,0,Yes
18137,0,0,Yes
18138,0,0,Yes
18139,0,0,Yes
18140,0,0,Yes
18141,0,0,Yes
18142,0,0,Yes
18143,0,0,Yes
18144,0,0,Yes
18145,0,0,Yes
18146,0,0,Yes
18147,0,0,Yes
18148,2,0,No
18149,0,0,Yes
18150,0,0,Yes
18151,0,0,Yes
18152,0,0,Yes
18153,0,0,Yes
18154,0,0,Yes
18155,0,0,Yes
18156,0,0,Yes
18157,0,0,Yes
18158,0,0,Yes
18159,0,0,Yes
18160,0,0,Yes
18161,0,0,Yes
18162,0,0,Yes
18163,0,0,Yes
18164,0,0,Yes
18165,0,0,Yes
18166,0,0,Yes
18167,0,0,Yes
18168,0,0,Yes
18169,0,0,Yes
18170,0,0,Yes
18171,0,0,Yes
18172,0,0,Yes
18173,0,0,Yes
18174,0,0,Yes
18175,0,0,Yes
18176,0,0,Yes
18177,0,0,Yes
18178,0,0,Yes
18179,0,0,Yes
18180,0,0,Yes
18181,0,0,Yes
18182,0,0,Yes
18183,0,0,Yes
18184,0,0,Yes
18185,0,0,Yes
18186,0,0,Yes
18187,0,0,Yes
18188,0,0,Yes
18189,0,0,Yes
18190,0,0,Yes
18191,0,0,Yes
18192,0,0,Yes
18193,0,0,Yes
18194,0,0,Yes
18195,0,0,Yes
18196,0,0,Yes
18197,0,0,Yes
18198,0,0,Yes
18199,0,0,Yes
18200,0,0,Yes
18201,0,0,Yes
18202,0,0,Yes
18203,0,0,Yes
18204,0,0,Yes
18205,0,0,Yes
18206,0,0,Yes
18207,1,0,No
18208,0,0,Yes
18209,0,0,Yes
18210,0,0,Yes
18211,0,0,Yes
18212,0,0,Yes
18213,0,0,Yes
18214,0,0,Yes
18215,0,0,Yes
18216,0,0,Yes
18217,0,0,Yes
18218,0,0,Yes
18219,0,0,Yes
18220,0,0,Yes
18221,0,0,Yes
18222,0,0,Yes
18223,0,0,Yes
18224,0,0,Yes
18225,0,0,Yes
18226,0,0,Yes
18227,0,0,Yes
18228,0,0,Yes
18229,10,3,No
18230,0,0,Yes
18231,0,0,Yes
18232,0,0,Yes
18233,0,0,Yes
18234,0,0,Yes
18235,0,0,Yes
18236,0,0,Yes
18237,0,0,Yes
18238,0,0,Yes
18239,0,0,Yes
18240,0,0,Yes
18241,0,0,Yes
18242,0,0,Yes
18243,0,0,Yes
18244,0,0,Yes
18245,0,0,Yes
18246,0,0,Yes
18247,0,0,Yes
18248,0,0,Yes
18249,0,0,Yes
18250,0,0,Yes
18251,0,0,Yes
18252,0,0,Yes
18253,0,0,Yes
18254,0,0,Yes
18255,0,0,Yes
18256,0,0,Yes
18257,0,0,Yes
18258,0,0,Yes
18259,0,0,Yes
18260,0,0,Yes
18261,0,0,Yes
18262,0,0,Yes
18263,0,0,Yes
18264,0,0,Yes
18265,0,0,Yes
18266,0,0,Yes
18267,0,0,Yes
18268,0,0,Yes
18269,0,0,Yes
18270,0,0,Yes
18271,0,0,Yes
18272,0,0,Yes
18273,0,0,Yes
18274,0,0,Yes
18275,0,0,Yes
18276,0,0,Yes
18277,0,0,Yes
18278,0,0,Yes
18279,0,0,Yes
18280,0,0,Yes
18281,0,0,Yes
18282,0,0,Yes
18283,0,0,Yes
18284,0,0,Yes
18285,0,0,Yes
18286,0,0,Yes
18287,0,0,Yes
18288,0,0,Yes
18289,0,0,Yes
18290,0,0,Yes
18291,0,0,Yes
18292,0,0,Yes
18293,0,0,Yes
18294,0,0,Yes
18295,0,0,Yes
18296,0,0,Yes
18297,0,0,Yes
18298,0,0,Yes
18299,0,0,Yes
18300,0,0,Yes
18301,0,0,Yes
18302,0,0,Yes
18303,0,0,Yes
18304,0,0,Yes
18305,0,0,Yes
18306,0,0,Yes
18307,0,0,Yes
18308,0,0,Yes
18309,0,0,Yes
18310,0,0,Yes
18311,0,0,Yes
18312,0,0,Yes
18313,0,0,Yes
18314,0,0,Yes
18315,0,0,Yes
18316,0,0,Yes
18317,0,0,Yes
18318,0,0,Yes
18319,0,0,Yes
18320,0,0,Yes
18321,0,0,Yes
18322,0,0,Yes
18323,0,0,Yes
18324,0,0,Yes
18325,0,0,Yes
18326,0,0,Yes
18327,0,0,Yes
18328,0,0,Yes
18329,0,0,Yes
18330,0,0,Yes
18331,0,0,Yes
18332,0,0,Yes
18333,0,0,Yes
18334,0,0,Yes
18335,0,0,Yes
18336,0,0,Yes
18337,0,0,Yes
18338,0,0,Yes
18339,0,0,Yes
18340,0,0,Yes
18341,0,0,Yes
18342,0,0,Yes
18343,0,0,Yes
18344,0,0,Yes
18345,0,0,Yes
18346,0,0,Yes
18347,0,0,Yes
18348,0,0,Yes
18349,0,0,Yes
18350,0,0,Yes
18351,0,0,Yes
18352,0,0,Yes
18353,0,0,Yes
18354,0,0,Yes
18355,0,0,Yes
18356,0,0,Yes
18357,2,0,No
18358,0,0,Yes
18359,0,0,Yes
18360,0,0,Yes
18361,0,0,Yes
18362,0,0,Yes
18363,0,0,Yes
18364,0,0,Yes
18365,0,0,Yes
18366,0,0,Yes
18367,0,0,Yes
18368,0,0,Yes
18369,0,0,Yes
18370,0,0,Yes
18371,2,0,No
18372,0,0,Yes
18373,0,0,Yes
18374,0,0,Yes
18375,0,0,Yes
18376,0,0,Yes
18377,0,0,Yes
18378,0,0,Yes
18379,0,0,Yes
18380,0,0,Yes
18381,0,0,Yes
18382,0,0,Yes
18383,0,0,Yes
18384,0,0,Yes
18385,0,0,Yes
18386,0,0,Yes
18387,0,0,Yes
18388,0,0,Yes
18389,0,0,Yes
18390,0,0,Yes
18391,0,0,Yes
18392,0,0,Yes
18393,0,0,Yes
18394,0,0,Yes
18395,2,2,Yes
18396,0,0,Yes
18397,0,0,Yes
18398,0,0,Yes
18399,16,16,Yes
18400,0,0,Yes
18401,0,0,Yes
18402,0,0,Yes
18403,0,0,Yes
18404,0,0,Yes
18405,0,0,Yes
18406,0,0,Yes
18407,0,0,Yes
18408,0,0,Yes
18409,0,0,Yes
18410,0,0,Yes
18411,0,0,Yes
18412,0,0,Yes
18413,0,0,Yes
18414,0,0,Yes
18415,0,0,Yes
18416,0,0,Yes
18417,0,0,Yes
18418,0,0,Yes
18419,0,0,Yes
18420,0,0,Yes
18421,0,0,Yes
18422,0,0,Yes
18423,0,0,Yes
18424,0,0,Yes
18425,0,0,Yes
18426,0,0,Yes
18427,0,0,Yes
18428,0,0,Yes
18429,0,0,Yes
18430,0,0,Yes
18431,0,0,Yes
18432,0,0,Yes
18433,0,0,Yes
18434,0,0,Yes
18435,0,0,Yes
18436,0,0,Yes
18437,0,0,Yes
18438,0,0,Yes
18439,0,0,Yes
18440,0,0,Yes
18441,0,0,Yes
18442,0,0,Yes
18443,0,0,Yes
18444,0,0,Yes
18445,0,0,Yes
18446,0,0,Yes
18447,0,0,Yes
18448,0,0,Yes
18449,16,16,Yes
18450,0,0,Yes
18451,0,0,Yes
18452,0,0,Yes
18453,0,0,Yes
18454,0,0,Yes
18455,3,3,Yes
18456,0,0,Yes
18457,0,0,Yes
18458,0,0,Yes
18459,0,0,Yes
18460,0,0,Yes
18461,0,0,Yes
18462,0,0,Yes
18463,0,0,Yes
18464,0,0,Yes
18465,0,0,Yes
18466,0,0,Yes
18467,0,0,Yes
18468,0,0,Yes
18469,0,0,Yes
18470,0,0,Yes
18471,0,0,Yes
18472,0,0,Yes
18473,0,0,Yes
18474,0,0,Yes
18475,0,0,Yes
18476,0,0,Yes
18477,0,0,Yes
18478,0,0,Yes
18479,0,0,Yes
18480,0,0,Yes
18481,0,0,Yes
18482,0,0,Yes
18483,0,0,Yes
18484,0,0,Yes
18485,0,0,Yes
18486,0,0,Yes
18487,0,0,Yes
18488,0,0,Yes
18489,0,0,Yes
18490,0,0,Yes
18491,0,0,Yes
18492,0,0,Yes
18493,0,0,Yes
18494,0,0,Yes
18495,0,0,Yes
18496,0,0,Yes
18497,0,0,Yes
18498,0,0,Yes
18499,0,0,Yes
18500,0,0,Yes
18501,0,0,Yes
18502,0,0,Yes
18503,0,0,Yes
18504,0,0,Yes
18505,0,0,Yes
18506,0,0,Yes
18507,0,0,Yes
18508,0,0,Yes
18509,0,0,Yes
18510,0,0,Yes
18511,0,0,Yes
18512,0,0,Yes
18513,0,0,Yes
18514,0,0,Yes
18515,0,0,Yes
18516,0,0,Yes
18517,0,0,Yes
18518,0,0,Yes
18519,0,0,Yes
18520,0,0,Yes
18521,0,0,Yes
18522,0,0,Yes
18523,0,0,Yes
18524,0,0,Yes
18525,0,0,Yes
18526,0,0,Yes
18527,0,0,Yes
18528,0,0,Yes
18529,0,0,Yes
18530,0,0,Yes
18531,0,0,Yes
18532,0,0,Yes
18533,0,0,Yes
18534,0,0,Yes
18535,0,0,Yes
18536,0,0,Yes
18537,0,0,Yes
18538,0,0,Yes
18539,0,0,Yes
18540,0,0,Yes
18541,0,0,Yes
18542,0,0,Yes
18543,0,0,Yes
18544,0,0,Yes
18545,0,0,Yes
18546,0,0,Yes
18547,0,0,Yes
18548,0,0,Yes
18549,0,0,Yes
18550,0,0,Yes
18551,0,0,Yes
18552,0,0,Yes
18553,0,0,Yes
18554,0,0,Yes
18555,0,0,Yes
18556,0,0,Yes
18557,0,0,Yes
18558,0,0,Yes
18559,0,0,Yes
18560,0,0,Yes
18561,0,0,Yes
18562,0,0,Yes
18563,0,0,Yes
18564,0,0,Yes
18565,1,0,No
18566,0,0,Yes
18567,0,0,Yes
18568,0,0,Yes
18569,0,0,Yes
18570,0,0,Yes
18571,0,0,Yes
18572,0,0,Yes
18573,0,0,Yes
18574,0,0,Yes
18575,0,0,Yes
18576,0,0,Yes
18577,0,0,Yes
18578,0,0,Yes
18579,0,0,Yes
18580,0,0,Yes
18581,0,0,Yes
18582,0,0,Yes
18583,0,0,Yes
18584,0,0,Yes
18585,0,0,Yes
18586,0,0,Yes
18587,0,0,Yes
18588,0,0,Yes
18589,0,0,Yes
18590,0,0,Yes
18591,0,0,Yes
18592,0,0,Yes
18593,0,0,Yes
18594,0,0,Yes
18595,0,0,Yes
18596,0,0,Yes
18597,0,0,Yes
18598,0,0,Yes
18599,0,0,Yes
18600,0,0,Yes
18601,0,0,Yes
18602,0,0,Yes
18603,0,0,Yes
18604,0,0,Yes
18605,0,0,Yes
18606,0,0,Yes
18607,0,0,Yes
18608,0,0,Yes
18609,0,0,Yes
18610,0,0,Yes
18611,0,0,Yes
18612,0,0,Yes
18613,0,0,Yes
18614,0,0,Yes
18615,0,0,Yes
18616,0,0,Yes
18617,0,0,Yes
18618,0,0,Yes
18619,0,0,Yes
18620,0,0,Yes
18621,0,0,Yes
18622,0,0,Yes
18623,0,0,Yes
18624,0,0,Yes
18625,0,0,Yes
18626,0,0,Yes
18627,0,0,Yes
18628,0,0,Yes
18629,6,2,No
18630,0,0,Yes
18631,0,0,Yes
18632,0,0,Yes
18633,0,0,Yes
18634,0,0,Yes
18635,0,0,Yes
18636,0,0,Yes
18637,0,0,Yes
18638,0,0,Yes
18639,0,0,Yes
18640,0,0,Yes
18641,0,0,Yes
18642,0,0,Yes
18643,0,0,Yes
18644,0,0,Yes
18645,0,0,Yes
18646,0,0,Yes
18647,0,0,Yes
18648,0,0,Yes
18649,0,0,Yes
18650,0,0,Yes
18651,0,0,Yes
18652,0,0,Yes
18653,0,0,Yes
18654,0,0,Yes
18655,0,0,Yes
18656,0,0,Yes
18657,0,0,Yes
18658,0,0,Yes
18659,0,0,Yes
18660,0,0,Yes
18661,0,0,Yes
18662,0,0,Yes
18663,0,0,Yes
18664,0,0,Yes
18665,0,0,Yes
18666,0,0,Yes
18667,0,0,Yes
18668,0,0,Yes
18669,0,0,Yes
18670,0,0,Yes
18671,0,0,Yes
18672,0,0,Yes
18673,0,0,Yes
18674,0,0,Yes
18675,0,0,Yes
18676,0,0,Yes
18677,0,0,Yes
18678,0,0,Yes
18679,0,0,Yes
18680,0,0,Yes
18681,0,0,Yes
18682,0,0,Yes
18683,0,0,Yes
18684,0,0,Yes
18685,0,0,Yes
18686,0,0,Yes
18687,0,0,Yes
18688,0,0,Yes
18689,16,16,Yes
18690,0,0,Yes
18691,0,0,Yes
18692,0,0,Yes
18693,0,0,Yes
18694,0,0,Yes
18695,0,0,Yes
18696,0,0,Yes
18697,0,0,Yes
18698,0,0,Yes
18699,0,0,Yes
18700,0,0,Yes
18701,0,0,Yes
18702,0,0,Yes
18703,0,0,Yes
18704,0,0,Yes
18705,0,0,Yes
18706,0,0,Yes
18707,0,0,Yes
18708,0,0,Yes
18709,0,0,Yes
18710,0,0,Yes
18711,0,0,Yes
18712,0,0,Yes
18713,0,0,Yes
18714,0,0,Yes
18715,0,0,Yes
18716,0,0,Yes
18717,0,0,Yes
18718,0,0,Yes
18719,0,0,Yes
18720,0,0,Yes
18721,0,0,Yes
18722,0,0,Yes
18723,4,0,No
18724,0,0,Yes
18725,0,0,Yes
18726,0,0,Yes
18727,6,1,No
18728,0,0,Yes
18729,0,0,Yes
18730,0,0,Yes
18731,0,0,Yes
18732,0,0,Yes
18733,0,0,Yes
18734,0,0,Yes
18735,0,0,Yes
18736,0,0,Yes
18737,0,0,Yes
18738,0,0,Yes
18739,0,0,Yes
18740,0,0,Yes
18741,0,0,Yes
18742,0,0,Yes
18743,0,0,Yes
18744,0,0,Yes
18745,0,0,Yes
18746,0,0,Yes
18747,0,0,Yes
18748,0,0,Yes
18749,0,0,Yes
18750,0,0,Yes
18751,0,0,Yes
18752,0,0,Yes
18753,0,0,Yes
18754,0,0,Yes
18755,0,0,Yes
18756,0,0,Yes
18757,0,0,Yes
18758,0,0,Yes
18759,0,0,Yes
18760,0,0,Yes
18761,0,0,Yes
18762,0,0,Yes
18763,0,0,Yes
18764,0,0,Yes
18765,0,0,Yes
18766,0,0,Yes
18767,0,0,Yes
18768,0,0,Yes
18769,0,0,Yes
18770,0,0,Yes
18771,0,0,Yes
18772,0,0,Yes
18773,0,0,Yes
18774,0,0,Yes
18775,0,0,Yes
18776,0,0,Yes
18777,0,0,Yes
18778,0,0,Yes
18779,0,0,Yes
18780,0,0,Yes
18781,0,0,Yes
18782,0,0,Yes
18783,0,0,Yes
18784,0,0,Yes
18785,0,0,Yes
18786,0,0,Yes
18787,0,0,Yes
18788,0,0,Yes
18789,0,0,Yes
18790,0,0,Yes
18791,0,0,Yes
18792,0,0,Yes
18793,0,0,Yes
18794,0,0,Yes
18795,0,0,Yes
18796,0,0,Yes
18797,0,0,Yes
18798,0,0,Yes
18799,0,0,Yes
18800,0,0,Yes
18801,0,0,Yes
18802,0,0,Yes
18803,0,0,Yes
18804,0,0,Yes
18805,0,0,Yes
18806,0,0,Yes
18807,0,0,Yes
18808,0,0,Yes
18809,0,0,Yes
18810,0,0,Yes
18811,0,0,Yes
18812,0,0,Yes
18813,0,0,Yes
18814,0,0,Yes
18815,0,0,Yes
18816,0,0,Yes
18817,0,0,Yes
18818,0,0,Yes
18819,0,0,Yes
18820,0,0,Yes
18821,0,0,Yes
18822,0,0,Yes
18823,0,0,Yes
18824,0,0,Yes
18825,0,0,Yes
18826,0,0,Yes
18827,0,0,Yes
18828,0,0,Yes
18829,0,0,Yes
18830,0,0,Yes
18831,0,0,Yes
18832,0,0,Yes
18833,0,0,Yes
18834,0,0,Yes
18835,0,0,Yes
18836,0,0,Yes
18837,0,0,Yes
18838,0,0,Yes
18839,0,0,Yes
18840,0,0,Yes
18841,0,0,Yes
18842,0,0,Yes
18843,0,0,Yes
18844,0,0,Yes
18845,0,0,Yes
18846,0,0,Yes
18847,2,1,No
18848,0,0,Yes
18849,0,0,Yes
18850,0,0,Yes
18851,0,0,Yes
18852,0,0,Yes
18853,0,0,Yes
18854,0,0,Yes
18855,0,0,Yes
18856,0,0,Yes
18857,0,0,Yes
18858,0,0,Yes
18859,0,0,Yes
18860,0,0,Yes
18861,0,0,Yes
18862,0,0,Yes
18863,0,0,Yes
18864,0,0,Yes
18865,0,0,Yes
18866,0,0,Yes
18867,0,0,Yes
18868,0,0,Yes
18869,0,0,Yes
18870,0,0,Yes
18871,0,0,Yes
18872,0,0,Yes
18873,0,0,Yes
18874,0,0,Yes
18875,0,0,Yes
18876,0,0,Yes
18877,0,0,Yes
18878,0,0,Yes
18879,0,0,Yes
18880,0,0,Yes
18881,0,0,Yes
18882,0,0,Yes
18883,0,0,Yes
18884,0,0,Yes
18885,0,0,Yes
18886,0,0,Yes
18887,0,0,Yes
18888,0,0,Yes
18889,0,0,Yes
18890,0,0,Yes
18891,0,0,Yes
18892,0,0,Yes
18893,0,0,Yes
18894,0,0,Yes
18895,0,0,Yes
18896,0,0,Yes
18897,0,0,Yes
18898,0,0,Yes
18899,0,0,Yes
18900,0,0,Yes
18901,0,0,Yes
18902,0,0,Yes
18903,0,0,Yes
18904,0,0,Yes
18905,0,0,Yes
18906,0,0,Yes
18907,0,0,Yes
18908,0,0,Yes
18909,0,0,Yes
18910,0,0,Yes
18911,16,2,No
18912,0,0,Yes
18913,0,0,Yes
18914,0,0,Yes
18915,0,0,Yes
18916,0,0,Yes
18917,0,0,Yes
18918,0,0,Yes
18919,0,0,Yes
18920,0,0,Yes
18921,0,0,Yes
18922,0,0,Yes
18923,0,0,Yes
18924,0,0,Yes
18925,0,0,Yes
18926,0,0,Yes
18927,0,0,Yes
18928,0,0,Yes
18929,0,0,Yes
18930,0,0,Yes
18931,0,0,Yes
18932,0,0,Yes
18933,0,0,Yes
18934,0,0,Yes
18935,0,0,Yes
18936,0,0,Yes
18937,0,0,Yes
18938,0,0,Yes
18939,0,0,Yes
18940,0,0,Yes
18941,0,0,Yes
18942,0,0,Yes
18943,0,0,Yes
18944,0,0,Yes
18945,0,0,Yes
18946,0,0,Yes
18947,0,0,Yes
18948,0,0,Yes
18949,0,0,Yes
18950,0,0,Yes
18951,0,0,Yes
18952,0,0,Yes
18953,0,0,Yes
18954,0,0,Yes
18955,1,0,No
18956,0,0,Yes
18957,0,0,Yes
18958,0,0,Yes
18959,0,0,Yes
18960,0,0,Yes
18961,0,0,Yes
18962,0,0,Yes
18963,0,0,Yes
18964,0,0,Yes
18965,0,0,Yes
18966,0,0,Yes
18967,0,0,Yes
18968,0,0,Yes
18969,0,0,Yes
18970,0,0,Yes
18971,0,0,Yes
18972,0,0,Yes
18973,0,0,Yes
18974,0,0,Yes
18975,0,0,Yes
18976,0,0,Yes
18977,0,0,Yes
18978,0,0,Yes
18979,0,0,Yes
18980,0,0,Yes
18981,0,0,Yes
18982,0,0,Yes
18983,0,0,Yes
18984,0,0,Yes
18985,0,0,Yes
18986,0,0,Yes
18987,0,0,Yes
18988,0,0,Yes
18989,0,0,Yes
18990,0,0,Yes
18991,0,0,Yes
18992,0,0,Yes
18993,0,0,Yes
18994,0,0,Yes
18995,0,0,Yes
18996,0,0,Yes
18997,0,0,Yes
18998,0,0,Yes
18999,0,0,Yes
19000,0,0,Yes
19001,0,0,Yes
19002,0,0,Yes
19003,0,0,Yes
19004,0,0,Yes
19005,0,0,Yes
19006,0,0,Yes
19007,0,0,Yes
19008,0,0,Yes
19009,0,0,Yes
19010,0,0,Yes
19011,0,0,Yes
19012,0,0,Yes
19013,0,0,Yes
19014,0,0,Yes
19015,0,0,Yes
19016,0,0,Yes
19017,0,0,Yes
19018,0,0,Yes
19019,0,0,Yes
19020,0,0,Yes
19021,0,0,Yes
19022,0,0,Yes
19023,0,0,Yes
19024,0,0,Yes
19025,0,0,Yes
19026,0,0,Yes
19027,0,0,Yes
19028,0,0,Yes
19029,0,0,Yes
19030,0,0,Yes
19031,0,0,Yes
19032,0,0,Yes
19033,0,0,Yes
19034,0,0,Yes
19035,0,0,Yes
19036,0,0,Yes
19037,0,0,Yes
19038,0,0,Yes
19039,0,0,Yes
19040,0,0,Yes
19041,0,0,Yes
19042,0,0,Yes
19043,0,0,Yes
19044,0,0,Yes
19045,0,0,Yes
19046,0,0,Yes
19047,0,0,Yes
19048,0,0,Yes
19049,0,0,Yes
19050,0,0,Yes
19051,0,0,Yes
19052,0,0,Yes
19053,0,0,Yes
19054,0,0,Yes
19055,0,0,Yes
19056,0,0,Yes
19057,0,0,Yes
19058,0,0,Yes
19059,0,0,Yes
19060,0,0,Yes
19061,0,0,Yes
19062,0,0,Yes
19063,0,0,Yes
19064,0,0,Yes
19065,0,0,Yes
19066,0,0,Yes
19067,0,0,Yes
19068,0,0,Yes
19069,0,0,Yes
19070,0,0,Yes
19071,0,0,Yes
19072,0,0,Yes
19073,0,0,Yes
19074,0,0,Yes
19075,0,0,Yes
19076,0,0,Yes
19077,0,0,Yes
19078,0,0,Yes
19079,0,0,Yes
19080,0,0,Yes
19081,0,0,Yes
19082,0,0,Yes
19083,0,0,Yes
19084,0,0,Yes
19085,0,0,Yes
19086,0,0,Yes
19087,0,0,Yes
19088,0,0,Yes
19089,0,0,Yes
19090,0,0,Yes
19091,0,0,Yes
19092,0,0,Yes
19093,0,0,Yes
19094,0,0,Yes
19095,0,0,Yes
19096,0,0,Yes
19097,0,0,Yes
19098,0,0,Yes
19099,5,5,Yes
19100,0,0,Yes
19101,0,0,Yes
19102,0,0,Yes
19103,0,0,Yes
19104,0,0,Yes
19105,0,0,Yes
19106,0,0,Yes
19107,0,0,Yes
19108,0,0,Yes
19109,0,0,Yes
19110,0,0,Yes
19111,0,0,Yes
19112,0,0,Yes
19113,0,0,Yes
19114,0,0,Yes
19115,0,0,Yes
19116,0,0,Yes
19117,0,0,Yes
19118,0,0,Yes
19119,0,0,Yes
19120,0,0,Yes
19121,0,0,Yes
19122,0,0,Yes
19123,0,0,Yes
19124,0,0,Yes
19125,0,0,Yes
19126,0,0,Yes
19127,0,0,Yes
19128,0,0,Yes
19129,0,0,Yes
