Test_Point,Actual_Label,Predicted_Label,Correct
2341,0.000000,0,Yes
2342,0.000000,0,Yes
2343,0.000000,0,Yes
2344,0.000000,0,Yes
2345,0.000000,0,Yes
2346,0.000000,0,Yes
2347,0.000000,0,Yes
2348,0.000000,0,Yes
2349,0.000000,0,Yes
2350,0.000000,0,Yes
2351,0.000000,0,Yes
2352,0.000000,0,Yes
2353,0.000000,0,Yes
2354,0.000000,0,Yes
2355,0.000000,0,Yes
2356,0.000000,0,Yes
2357,0.000000,0,Yes
2358,0.000000,0,Yes
2359,0.000000,0,Yes
2360,0.000000,0,Yes
2361,0.000000,0,Yes
2362,0.000000,0,Yes
2363,0.000000,0,Yes
2364,0.000000,0,Yes
2365,0.000000,0,Yes
2366,0.000000,0,Yes
2367,0.000000,0,Yes
2368,0.000000,0,Yes
2369,0.000000,0,Yes
2370,0.000000,0,Yes
2371,0.000000,0,Yes
2372,0.000000,0,Yes
2373,0.000000,0,Yes
2374,0.000000,0,Yes
2375,0.000000,0,Yes
2376,1.000000,0,No
2377,0.000000,0,Yes
2378,0.000000,0,Yes
2379,0.000000,0,Yes
2380,0.000000,0,Yes
2381,0.000000,0,Yes
2382,0.000000,0,Yes
2383,0.000000,0,Yes
2384,0.000000,0,Yes
2385,0.000000,0,Yes
2386,0.000000,0,Yes
2387,0.000000,0,Yes
2388,0.000000,0,Yes
2389,0.000000,0,Yes
2390,0.000000,0,Yes
2391,2.000000,0,No
2392,0.000000,0,Yes
2393,0.000000,0,Yes
2394,0.000000,0,Yes
2395,0.000000,0,Yes
2396,0.000000,0,Yes
2397,0.000000,0,Yes
2398,1.000000,0,No
2399,0.000000,0,Yes
2400,0.000000,0,Yes
2401,1.000000,0,No
2402,0.000000,0,Yes
2403,0.000000,0,Yes
2404,0.000000,0,Yes
2405,0.000000,0,Yes
2406,0.000000,0,Yes
2407,0.000000,0,Yes
2408,0.000000,0,Yes
2409,0.000000,0,Yes
2410,0.000000,0,Yes
2411,0.000000,0,Yes
2412,0.000000,0,Yes
2413,0.000000,0,Yes
2414,0.000000,0,Yes
2415,0.000000,0,Yes
2416,0.000000,0,Yes
2417,0.000000,0,Yes
2418,0.000000,0,Yes
2419,0.000000,0,Yes
2420,0.000000,0,Yes
2421,0.000000,0,Yes
2422,0.000000,0,Yes
2423,0.000000,0,Yes
2424,0.000000,0,Yes
2425,0.000000,0,Yes
2426,0.000000,0,Yes
2427,0.000000,0,Yes
2428,0.000000,0,Yes
2429,0.000000,0,Yes
2430,0.000000,0,Yes
2431,0.000000,0,Yes
2432,0.000000,0,Yes
2433,0.000000,0,Yes
2434,0.000000,0,Yes
2435,0.000000,0,Yes
2436,0.000000,0,Yes
2437,0.000000,0,Yes
2438,0.000000,0,Yes
2439,0.000000,0,Yes
2440,0.000000,0,Yes
2441,0.000000,0,Yes
2442,0.000000,0,Yes
2443,0.000000,0,Yes
2444,0.000000,0,Yes
2445,0.000000,0,Yes
2446,0.000000,0,Yes
2447,0.000000,0,Yes
2448,0.000000,0,Yes
2449,0.000000,0,Yes
2450,0.000000,0,Yes
2451,0.000000,0,Yes
2452,0.000000,0,Yes
2453,0.000000,0,Yes
2454,0.000000,0,Yes
2455,0.000000,0,Yes
2456,0.000000,0,Yes
2457,0.000000,0,Yes
2458,0.000000,0,Yes
2459,0.000000,0,Yes
2460,4.000000,0,No
2461,0.000000,0,Yes
2462,0.000000,0,Yes
2463,0.000000,0,Yes
2464,0.000000,0,Yes
2465,1.000000,0,No
2466,0.000000,0,Yes
2467,0.000000,0,Yes
2468,0.000000,0,Yes
2469,0.000000,0,Yes
2470,0.000000,0,Yes
2471,0.000000,0,Yes
2472,0.000000,0,Yes
2473,0.000000,0,Yes
2474,0.000000,0,Yes
2475,0.000000,0,Yes
2476,0.000000,0,Yes
2477,0.000000,0,Yes
2478,0.000000,0,Yes
2479,0.000000,0,Yes
2480,0.000000,0,Yes
2481,0.000000,0,Yes
2482,0.000000,0,Yes
2483,0.000000,0,Yes
2484,0.000000,0,Yes
2485,0.000000,0,Yes
2486,0.000000,0,Yes
2487,0.000000,0,Yes
2488,0.000000,0,Yes
2489,1.000000,0,No
2490,0.000000,0,Yes
2491,0.000000,0,Yes
2492,0.000000,0,Yes
2493,0.000000,0,Yes
2494,0.000000,0,Yes
2495,0.000000,0,Yes
2496,0.000000,0,Yes
2497,13.000000,0,No
2498,0.000000,0,Yes
2499,0.000000,0,Yes
2500,0.000000,0,Yes
2501,0.000000,0,Yes
2502,0.000000,0,Yes
2503,0.000000,0,Yes
2504,0.000000,0,Yes
2505,0.000000,0,Yes
2506,0.000000,0,Yes
2507,0.000000,0,Yes
2508,0.000000,0,Yes
2509,0.000000,0,Yes
2510,0.000000,0,Yes
2511,0.000000,0,Yes
2512,0.000000,0,Yes
2513,0.000000,0,Yes
2514,0.000000,0,Yes
2515,0.000000,0,Yes
2516,0.000000,0,Yes
2517,0.000000,0,Yes
2518,0.000000,0,Yes
2519,0.000000,0,Yes
2520,0.000000,0,Yes
2521,0.000000,0,Yes
2522,0.000000,0,Yes
2523,0.000000,0,Yes
2524,0.000000,0,Yes
2525,0.000000,0,Yes
2526,0.000000,0,Yes
2527,0.000000,0,Yes
2528,0.000000,0,Yes
2529,0.000000,0,Yes
2530,0.000000,0,Yes
2531,0.000000,0,Yes
2532,0.000000,0,Yes
2533,0.000000,0,Yes
2534,0.000000,0,Yes
2535,0.000000,0,Yes
2536,0.000000,0,Yes
2537,0.000000,0,Yes
2538,0.000000,0,Yes
2539,0.000000,0,Yes
2540,0.000000,0,Yes
2541,0.000000,0,Yes
2542,0.000000,0,Yes
2543,0.000000,0,Yes
2544,0.000000,0,Yes
2545,0.000000,0,Yes
2546,0.000000,0,Yes
2547,0.000000,0,Yes
2548,0.000000,0,Yes
2549,0.000000,0,Yes
2550,0.000000,0,Yes
2551,0.000000,0,Yes
2552,0.000000,0,Yes
2553,0.000000,0,Yes
2554,0.000000,0,Yes
2555,0.000000,0,Yes
2556,0.000000,0,Yes
2557,0.000000,0,Yes
2558,0.000000,0,Yes
2559,0.000000,0,Yes
2560,0.000000,0,Yes
2561,0.000000,0,Yes
2562,0.000000,0,Yes
2563,0.000000,0,Yes
2564,0.000000,0,Yes
2565,0.000000,0,Yes
2566,0.000000,0,Yes
2567,0.000000,0,Yes
2568,0.000000,0,Yes
2569,0.000000,0,Yes
2570,0.000000,0,Yes
2571,0.000000,0,Yes
2572,0.000000,0,Yes
2573,0.000000,0,Yes
2574,0.000000,0,Yes
2575,0.000000,0,Yes
2576,0.000000,0,Yes
2577,0.000000,0,Yes
2578,0.000000,0,Yes
2579,0.000000,0,Yes
2580,0.000000,0,Yes
2581,0.000000,0,Yes
2582,0.000000,0,Yes
2583,0.000000,0,Yes
2584,0.000000,0,Yes
2585,0.000000,0,Yes
2586,0.000000,0,Yes
2587,0.000000,0,Yes
2588,0.000000,0,Yes
2589,0.000000,0,Yes
2590,0.000000,0,Yes
2591,0.000000,0,Yes
2592,0.000000,0,Yes
2593,0.000000,0,Yes
2594,0.000000,0,Yes
2595,0.000000,0,Yes
2596,0.000000,0,Yes
2597,0.000000,0,Yes
2598,1.000000,0,No
2599,0.000000,0,Yes
2600,0.000000,0,Yes
2601,0.000000,0,Yes
2602,0.000000,0,Yes
2603,0.000000,0,Yes
2604,0.000000,0,Yes
2605,0.000000,0,Yes
2606,0.000000,0,Yes
2607,0.000000,0,Yes
2608,0.000000,0,Yes
2609,0.000000,0,Yes
2610,0.000000,0,Yes
2611,0.000000,0,Yes
2612,0.000000,0,Yes
2613,0.000000,0,Yes
2614,0.000000,0,Yes
2615,0.000000,0,Yes
2616,0.000000,0,Yes
2617,0.000000,0,Yes
2618,0.000000,0,Yes
2619,0.000000,0,Yes
2620,0.000000,0,Yes
2621,0.000000,0,Yes
2622,0.000000,0,Yes
2623,0.000000,0,Yes
2624,0.000000,0,Yes
2625,0.000000,0,Yes
2626,0.000000,0,Yes
2627,0.000000,0,Yes
2628,0.000000,0,Yes
2629,0.000000,0,Yes
2630,0.000000,0,Yes
2631,0.000000,0,Yes
2632,0.000000,0,Yes
2633,0.000000,0,Yes
2634,0.000000,0,Yes
2635,0.000000,0,Yes
2636,0.000000,0,Yes
2637,0.000000,0,Yes
2638,14.000000,0,No
2639,0.000000,0,Yes
2640,0.000000,0,Yes
2641,0.000000,0,Yes
2642,0.000000,0,Yes
2643,0.000000,0,Yes
2644,0.000000,0,Yes
2645,0.000000,0,Yes
2646,0.000000,0,Yes
2647,0.000000,0,Yes
2648,0.000000,0,Yes
2649,0.000000,0,Yes
2650,0.000000,0,Yes
2651,0.000000,0,Yes
2652,0.000000,0,Yes
2653,0.000000,0,Yes
2654,0.000000,0,Yes
2655,0.000000,0,Yes
2656,0.000000,0,Yes
2657,0.000000,0,Yes
2658,0.000000,0,Yes
2659,0.000000,0,Yes
2660,0.000000,0,Yes
2661,0.000000,0,Yes
2662,0.000000,0,Yes
2663,0.000000,0,Yes
2664,0.000000,0,Yes
2665,0.000000,0,Yes
2666,0.000000,0,Yes
2667,0.000000,0,Yes
2668,0.000000,0,Yes
2669,0.000000,0,Yes
2670,1.000000,0,No
2671,0.000000,0,Yes
2672,0.000000,0,Yes
2673,0.000000,0,Yes
2674,0.000000,0,Yes
2675,0.000000,0,Yes
2676,0.000000,0,Yes
2677,0.000000,0,Yes
2678,0.000000,0,Yes
2679,0.000000,0,Yes
2680,0.000000,0,Yes
2681,0.000000,0,Yes
2682,0.000000,0,Yes
2683,0.000000,0,Yes
2684,0.000000,0,Yes
2685,0.000000,0,Yes
2686,0.000000,0,Yes
2687,0.000000,0,Yes
2688,0.000000,0,Yes
2689,0.000000,0,Yes
2690,0.000000,0,Yes
2691,0.000000,0,Yes
2692,0.000000,0,Yes
2693,0.000000,0,Yes
2694,0.000000,0,Yes
2695,0.000000,0,Yes
2696,0.000000,0,Yes
2697,0.000000,0,Yes
2698,0.000000,0,Yes
2699,0.000000,0,Yes
2700,0.000000,0,Yes
2701,0.000000,0,Yes
2702,0.000000,0,Yes
2703,0.000000,0,Yes
2704,0.000000,0,Yes
2705,0.000000,0,Yes
2706,0.000000,0,Yes
2707,0.000000,0,Yes
2708,0.000000,0,Yes
2709,0.000000,0,Yes
2710,0.000000,0,Yes
2711,0.000000,0,Yes
2712,0.000000,0,Yes
2713,0.000000,0,Yes
2714,0.000000,0,Yes
2715,0.000000,0,Yes
2716,0.000000,0,Yes
2717,0.000000,0,Yes
2718,0.000000,0,Yes
2719,0.000000,0,Yes
2720,0.000000,0,Yes
2721,0.000000,0,Yes
2722,0.000000,0,Yes
2723,0.000000,0,Yes
2724,0.000000,0,Yes
2725,0.000000,0,Yes
2726,0.000000,0,Yes
2727,0.000000,0,Yes
2728,0.000000,0,Yes
2729,0.000000,0,Yes
2730,0.000000,0,Yes
2731,0.000000,0,Yes
2732,0.000000,0,Yes
2733,0.000000,0,Yes
2734,0.000000,0,Yes
2735,0.000000,0,Yes
2736,0.000000,0,Yes
2737,0.000000,0,Yes
2738,0.000000,0,Yes
2739,0.000000,0,Yes
2740,0.000000,0,Yes
2741,0.000000,0,Yes
2742,0.000000,0,Yes
2743,0.000000,0,Yes
2744,0.000000,0,Yes
2745,0.000000,0,Yes
2746,0.000000,0,Yes
2747,0.000000,0,Yes
2748,0.000000,0,Yes
2749,0.000000,0,Yes
2750,0.000000,0,Yes
2751,0.000000,0,Yes
2752,0.000000,0,Yes
2753,0.000000,0,Yes
2754,0.000000,0,Yes
2755,0.000000,0,Yes
2756,0.000000,0,Yes
2757,0.000000,0,Yes
2758,0.000000,0,Yes
2759,0.000000,0,Yes
2760,0.000000,0,Yes
2761,0.000000,0,Yes
2762,0.000000,0,Yes
2763,0.000000,0,Yes
2764,0.000000,0,Yes
2765,0.000000,0,Yes
2766,0.000000,0,Yes
2767,0.000000,0,Yes
2768,0.000000,0,Yes
2769,0.000000,0,Yes
2770,0.000000,0,Yes
2771,0.000000,0,Yes
2772,0.000000,0,Yes
2773,0.000000,0,Yes
2774,0.000000,0,Yes
2775,0.000000,0,Yes
2776,0.000000,0,Yes
2777,0.000000,0,Yes
2778,0.000000,0,Yes
2779,0.000000,0,Yes
2780,0.000000,0,Yes
2781,0.000000,0,Yes
2782,0.000000,0,Yes
2783,0.000000,0,Yes
2784,0.000000,0,Yes
2785,0.000000,0,Yes
2786,0.000000,0,Yes
2787,0.000000,0,Yes
2788,0.000000,0,Yes
2789,0.000000,0,Yes
2790,0.000000,0,Yes
2791,0.000000,0,Yes
2792,0.000000,0,Yes
2793,0.000000,0,Yes
2794,0.000000,0,Yes
2795,0.000000,0,Yes
2796,0.000000,0,Yes
2797,0.000000,0,Yes
2798,0.000000,0,Yes
2799,0.000000,0,Yes
2800,0.000000,0,Yes
2801,0.000000,0,Yes
2802,0.000000,0,Yes
2803,0.000000,0,Yes
2804,0.000000,0,Yes
2805,0.000000,0,Yes
2806,0.000000,0,Yes
2807,0.000000,0,Yes
2808,0.000000,0,Yes
2809,0.000000,0,Yes
2810,0.000000,0,Yes
2811,0.000000,0,Yes
2812,0.000000,0,Yes
2813,0.000000,0,Yes
2814,0.000000,0,Yes
2815,0.000000,0,Yes
2816,0.000000,0,Yes
2817,0.000000,0,Yes
2818,0.000000,0,Yes
2819,0.000000,0,Yes
2820,0.000000,0,Yes
2821,0.000000,0,Yes
2822,0.000000,0,Yes
2823,0.000000,0,Yes
2824,0.000000,0,Yes
2825,0.000000,0,Yes
2826,0.000000,0,Yes
2827,0.000000,0,Yes
2828,0.000000,0,Yes
2829,0.000000,0,Yes
2830,0.000000,0,Yes
2831,0.000000,0,Yes
2832,0.000000,0,Yes
2833,0.000000,0,Yes
2834,0.000000,0,Yes
2835,0.000000,0,Yes
2836,0.000000,0,Yes
2837,0.000000,0,Yes
2838,0.000000,0,Yes
2839,0.000000,0,Yes
2840,0.000000,0,Yes
2841,0.000000,0,Yes
2842,0.000000,0,Yes
2843,0.000000,0,Yes
2844,0.000000,0,Yes
2845,0.000000,0,Yes
2846,0.000000,0,Yes
2847,0.000000,0,Yes
2848,0.000000,0,Yes
2849,0.000000,0,Yes
2850,0.000000,0,Yes
2851,0.000000,0,Yes
2852,0.000000,0,Yes
2853,0.000000,0,Yes
2854,0.000000,0,Yes
2855,0.000000,0,Yes
2856,0.000000,0,Yes
2857,0.000000,0,Yes
2858,0.000000,0,Yes
2859,0.000000,0,Yes
2860,0.000000,0,Yes
2861,0.000000,0,Yes
2862,0.000000,0,Yes
2863,0.000000,0,Yes
2864,0.000000,0,Yes
2865,0.000000,0,Yes
2866,0.000000,0,Yes
2867,0.000000,0,Yes
2868,0.000000,0,Yes
2869,0.000000,0,Yes
2870,0.000000,0,Yes
2871,0.000000,0,Yes
2872,0.000000,0,Yes
2873,0.000000,0,Yes
2874,0.000000,0,Yes
2875,0.000000,0,Yes
2876,0.000000,0,Yes
2877,0.000000,0,Yes
2878,0.000000,0,Yes
2879,0.000000,0,Yes
2880,0.000000,0,Yes
2881,0.000000,0,Yes
2882,0.000000,0,Yes
2883,0.000000,0,Yes
2884,0.000000,0,Yes
2885,0.000000,0,Yes
2886,0.000000,0,Yes
2887,0.000000,0,Yes
2888,0.000000,0,Yes
2889,0.000000,0,Yes
2890,0.000000,0,Yes
2891,0.000000,0,Yes
2892,0.000000,0,Yes
2893,0.000000,0,Yes
2894,0.000000,0,Yes
2895,0.000000,0,Yes
2896,0.000000,0,Yes
2897,0.000000,0,Yes
2898,0.000000,0,Yes
2899,0.000000,0,Yes
2900,0.000000,0,Yes
2901,0.000000,0,Yes
2902,0.000000,0,Yes
2903,0.000000,0,Yes
2904,0.000000,0,Yes
2905,0.000000,0,Yes
2906,0.000000,0,Yes
2907,0.000000,0,Yes
2908,0.000000,0,Yes
2909,0.000000,0,Yes
2910,0.000000,0,Yes
2911,0.000000,0,Yes
2912,0.000000,0,Yes
2913,0.000000,0,Yes
2914,0.000000,0,Yes
2915,0.000000,0,Yes
2916,0.000000,0,Yes
2917,0.000000,0,Yes
2918,0.000000,0,Yes
2919,0.000000,0,Yes
2920,0.000000,0,Yes
2921,0.000000,0,Yes
2922,0.000000,0,Yes
2923,0.000000,0,Yes
2924,0.000000,0,Yes
2925,0.000000,0,Yes
2926,0.000000,0,Yes
2927,0.000000,0,Yes
2928,0.000000,0,Yes
2929,0.000000,0,Yes
2930,7.000000,0,No
2931,0.000000,0,Yes
2932,0.000000,0,Yes
2933,0.000000,0,Yes
2934,0.000000,0,Yes
2935,0.000000,0,Yes
2936,0.000000,0,Yes
2937,0.000000,0,Yes
2938,0.000000,0,Yes
2939,0.000000,0,Yes
2940,0.000000,0,Yes
2941,0.000000,0,Yes
2942,0.000000,0,Yes
2943,0.000000,0,Yes
2944,0.000000,0,Yes
2945,0.000000,0,Yes
2946,0.000000,0,Yes
2947,0.000000,0,Yes
2948,0.000000,0,Yes
2949,0.000000,0,Yes
2950,0.000000,0,Yes
2951,0.000000,0,Yes
2952,0.000000,0,Yes
2953,0.000000,0,Yes
2954,0.000000,0,Yes
2955,0.000000,0,Yes
2956,0.000000,0,Yes
2957,0.000000,0,Yes
2958,0.000000,0,Yes
2959,0.000000,0,Yes
2960,3.000000,0,No
2961,0.000000,0,Yes
2962,0.000000,0,Yes
2963,0.000000,0,Yes
2964,0.000000,0,Yes
2965,0.000000,0,Yes
2966,0.000000,0,Yes
2967,0.000000,0,Yes
2968,0.000000,0,Yes
2969,0.000000,0,Yes
2970,0.000000,0,Yes
2971,0.000000,0,Yes
2972,0.000000,0,Yes
2973,0.000000,0,Yes
2974,0.000000,0,Yes
2975,0.000000,0,Yes
2976,0.000000,0,Yes
2977,0.000000,0,Yes
2978,0.000000,0,Yes
2979,0.000000,0,Yes
2980,0.000000,0,Yes
2981,0.000000,0,Yes
2982,0.000000,0,Yes
2983,0.000000,0,Yes
2984,0.000000,0,Yes
2985,0.000000,0,Yes
2986,0.000000,0,Yes
2987,0.000000,0,Yes
2988,0.000000,0,Yes
2989,0.000000,0,Yes
2990,0.000000,0,Yes
2991,0.000000,0,Yes
2992,0.000000,0,Yes
2993,0.000000,0,Yes
2994,0.000000,0,Yes
2995,0.000000,0,Yes
2996,0.000000,0,Yes
2997,0.000000,0,Yes
2998,0.000000,0,Yes
2999,0.000000,0,Yes
3000,0.000000,0,Yes
3001,0.000000,0,Yes
3002,0.000000,0,Yes
3003,0.000000,0,Yes
3004,0.000000,0,Yes
3005,0.000000,0,Yes
3006,0.000000,0,Yes
3007,0.000000,0,Yes
3008,0.000000,0,Yes
3009,0.000000,0,Yes
3010,0.000000,0,Yes
3011,0.000000,0,Yes
3012,0.000000,0,Yes
3013,0.000000,0,Yes
3014,0.000000,0,Yes
3015,0.000000,0,Yes
3016,0.000000,0,Yes
3017,0.000000,0,Yes
3018,0.000000,0,Yes
3019,0.000000,0,Yes
3020,0.000000,0,Yes
3021,0.000000,0,Yes
3022,0.000000,0,Yes
3023,0.000000,0,Yes
3024,0.000000,0,Yes
3025,0.000000,0,Yes
3026,0.000000,0,Yes
3027,0.000000,0,Yes
3028,0.000000,0,Yes
3029,0.000000,0,Yes
3030,0.000000,0,Yes
3031,0.000000,0,Yes
3032,0.000000,0,Yes
3033,0.000000,0,Yes
3034,0.000000,0,Yes
3035,0.000000,0,Yes
3036,0.000000,0,Yes
3037,0.000000,0,Yes
3038,0.000000,0,Yes
3039,0.000000,0,Yes
3040,0.000000,0,Yes
3041,0.000000,0,Yes
3042,0.000000,0,Yes
3043,0.000000,0,Yes
3044,0.000000,0,Yes
3045,0.000000,0,Yes
3046,0.000000,0,Yes
3047,0.000000,0,Yes
3048,0.000000,0,Yes
3049,0.000000,0,Yes
3050,0.000000,0,Yes
3051,0.000000,0,Yes
3052,0.000000,0,Yes
3053,0.000000,0,Yes
3054,0.000000,0,Yes
3055,0.000000,0,Yes
3056,0.000000,0,Yes
3057,0.000000,0,Yes
3058,0.000000,0,Yes
3059,0.000000,0,Yes
3060,0.000000,0,Yes
3061,0.000000,0,Yes
3062,0.000000,0,Yes
3063,0.000000,0,Yes
3064,0.000000,0,Yes
3065,0.000000,0,Yes
3066,0.000000,0,Yes
3067,0.000000,0,Yes
3068,0.000000,0,Yes
3069,0.000000,0,Yes
3070,4.000000,1,Yes
3071,0.000000,0,Yes
3072,0.000000,0,Yes
3073,0.000000,0,Yes
3074,0.000000,0,Yes
3075,0.000000,0,Yes
3076,0.000000,0,Yes
3077,0.000000,0,Yes
3078,0.000000,0,Yes
3079,0.000000,0,Yes
3080,0.000000,0,Yes
3081,0.000000,0,Yes
3082,0.000000,0,Yes
3083,0.000000,0,Yes
3084,0.000000,0,Yes
3085,0.000000,0,Yes
3086,0.000000,0,Yes
3087,0.000000,0,Yes
3088,0.000000,0,Yes
3089,0.000000,0,Yes
3090,0.000000,0,Yes
3091,0.000000,0,Yes
3092,0.000000,0,Yes
3093,0.000000,0,Yes
3094,0.000000,0,Yes
3095,0.000000,0,Yes
3096,0.000000,0,Yes
3097,0.000000,0,Yes
3098,0.000000,0,Yes
3099,0.000000,0,Yes
3100,0.000000,0,Yes
3101,0.000000,0,Yes
3102,0.000000,0,Yes
3103,0.000000,0,Yes
3104,0.000000,0,Yes
3105,0.000000,0,Yes
3106,0.000000,0,Yes
3107,0.000000,0,Yes
3108,0.000000,0,Yes
3109,0.000000,0,Yes
3110,0.000000,0,Yes
3111,0.000000,0,Yes
3112,0.000000,0,Yes
3113,0.000000,0,Yes
3114,0.000000,0,Yes
3115,0.000000,0,Yes
3116,0.000000,0,Yes
3117,0.000000,0,Yes
3118,0.000000,0,Yes
3119,0.000000,0,Yes
3120,0.000000,0,Yes
3121,0.000000,0,Yes
3122,0.000000,0,Yes
3123,0.000000,0,Yes
3124,0.000000,0,Yes
3125,0.000000,0,Yes
3126,0.000000,0,Yes
3127,0.000000,0,Yes
3128,0.000000,0,Yes
3129,0.000000,0,Yes
3130,0.000000,0,Yes
3131,0.000000,0,Yes
3132,0.000000,0,Yes
3133,0.000000,0,Yes
3134,0.000000,0,Yes
3135,0.000000,0,Yes
3136,0.000000,0,Yes
3137,0.000000,0,Yes
3138,0.000000,0,Yes
3139,0.000000,0,Yes
3140,0.000000,0,Yes
3141,0.000000,0,Yes
3142,0.000000,0,Yes
3143,0.000000,0,Yes
3144,0.000000,0,Yes
3145,0.000000,0,Yes
3146,1.000000,0,No
3147,0.000000,0,Yes
3148,0.000000,0,Yes
3149,0.000000,0,Yes
3150,0.000000,0,Yes
3151,0.000000,0,Yes
3152,0.000000,0,Yes
3153,0.000000,0,Yes
3154,0.000000,0,Yes
3155,0.000000,0,Yes
3156,0.000000,0,Yes
3157,0.000000,0,Yes
3158,0.000000,0,Yes
3159,0.000000,0,Yes
3160,0.000000,0,Yes
3161,0.000000,0,Yes
3162,0.000000,0,Yes
3163,0.000000,0,Yes
3164,0.000000,0,Yes
3165,0.000000,0,Yes
3166,0.000000,0,Yes
3167,0.000000,0,Yes
3168,0.000000,0,Yes
3169,0.000000,0,Yes
3170,0.000000,0,Yes
3171,0.000000,0,Yes
3172,0.000000,0,Yes
3173,0.000000,0,Yes
3174,0.000000,0,Yes
3175,0.000000,0,Yes
3176,0.000000,0,Yes
3177,0.000000,0,Yes
3178,0.000000,0,Yes
3179,0.000000,0,Yes
3180,0.000000,0,Yes
3181,0.000000,0,Yes
3182,0.000000,0,Yes
3183,0.000000,0,Yes
3184,0.000000,0,Yes
3185,0.000000,0,Yes
3186,0.000000,0,Yes
3187,0.000000,0,Yes
3188,0.000000,0,Yes
3189,0.000000,0,Yes
3190,0.000000,0,Yes
3191,0.000000,0,Yes
3192,0.000000,0,Yes
3193,0.000000,0,Yes
3194,0.000000,0,Yes
3195,0.000000,0,Yes
3196,0.000000,0,Yes
3197,0.000000,0,Yes
3198,0.000000,0,Yes
3199,0.000000,0,Yes
3200,0.000000,0,Yes
3201,0.000000,0,Yes
3202,0.000000,0,Yes
3203,0.000000,0,Yes
3204,0.000000,0,Yes
3205,0.000000,0,Yes
3206,0.000000,0,Yes
3207,0.000000,0,Yes
3208,0.000000,0,Yes
3209,0.000000,0,Yes
3210,0.000000,0,Yes
3211,0.000000,0,Yes
3212,0.000000,0,Yes
3213,0.000000,0,Yes
3214,0.000000,0,Yes
3215,0.000000,0,Yes
3216,0.000000,0,Yes
3217,0.000000,0,Yes
3218,0.000000,0,Yes
3219,0.000000,0,Yes
3220,0.000000,0,Yes
3221,0.000000,0,Yes
3222,0.000000,0,Yes
3223,0.000000,0,Yes
3224,0.000000,0,Yes
3225,0.000000,0,Yes
3226,0.000000,0,Yes
3227,0.000000,0,Yes
3228,0.000000,0,Yes
3229,0.000000,0,Yes
3230,0.000000,0,Yes
3231,0.000000,0,Yes
3232,0.000000,0,Yes
3233,0.000000,0,Yes
3234,0.000000,0,Yes
3235,0.000000,0,Yes
3236,0.000000,0,Yes
3237,0.000000,0,Yes
3238,0.000000,0,Yes
3239,0.000000,0,Yes
3240,0.000000,0,Yes
3241,0.000000,0,Yes
3242,0.000000,0,Yes
3243,0.000000,0,Yes
3244,0.000000,0,Yes
3245,0.000000,0,Yes
3246,0.000000,0,Yes
3247,0.000000,0,Yes
3248,0.000000,0,Yes
3249,0.000000,0,Yes
3250,0.000000,0,Yes
3251,0.000000,0,Yes
3252,0.000000,0,Yes
3253,0.000000,0,Yes
3254,0.000000,0,Yes
3255,0.000000,0,Yes
3256,0.000000,0,Yes
3257,0.000000,0,Yes
3258,0.000000,0,Yes
3259,0.000000,0,Yes
3260,0.000000,0,Yes
3261,2.000000,0,No
3262,0.000000,0,Yes
3263,0.000000,0,Yes
3264,0.000000,0,Yes
3265,0.000000,0,Yes
3266,0.000000,0,Yes
3267,0.000000,0,Yes
3268,0.000000,0,Yes
3269,0.000000,0,Yes
3270,0.000000,0,Yes
3271,0.000000,0,Yes
3272,0.000000,0,Yes
3273,0.000000,0,Yes
3274,0.000000,0,Yes
3275,0.000000,0,Yes
3276,0.000000,0,Yes
3277,0.000000,0,Yes
3278,0.000000,0,Yes
3279,0.000000,0,Yes
3280,0.000000,0,Yes
3281,0.000000,0,Yes
3282,0.000000,0,Yes
3283,0.000000,0,Yes
3284,0.000000,0,Yes
3285,0.000000,0,Yes
3286,0.000000,0,Yes
3287,0.000000,0,Yes
3288,0.000000,0,Yes
3289,0.000000,0,Yes
3290,0.000000,0,Yes
3291,0.000000,0,Yes
3292,0.000000,0,Yes
3293,0.000000,0,Yes
3294,0.000000,0,Yes
3295,0.000000,0,Yes
3296,0.000000,0,Yes
3297,0.000000,0,Yes
3298,0.000000,0,Yes
3299,0.000000,0,Yes
3300,0.000000,0,Yes
3301,0.000000,0,Yes
3302,0.000000,0,Yes
3303,0.000000,0,Yes
3304,0.000000,0,Yes
3305,0.000000,0,Yes
3306,0.000000,0,Yes
3307,0.000000,0,Yes
3308,0.000000,0,Yes
3309,0.000000,0,Yes
3310,0.000000,0,Yes
3311,0.000000,0,Yes
3312,0.000000,0,Yes
3313,0.000000,0,Yes
3314,0.000000,0,Yes
3315,0.000000,0,Yes
3316,0.000000,0,Yes
3317,0.000000,0,Yes
3318,0.000000,0,Yes
3319,0.000000,0,Yes
3320,0.000000,0,Yes
3321,0.000000,0,Yes
3322,0.000000,0,Yes
3323,0.000000,0,Yes
3324,0.000000,0,Yes
3325,0.000000,0,Yes
3326,0.000000,0,Yes
3327,0.000000,0,Yes
3328,0.000000,0,Yes
3329,0.000000,0,Yes
3330,0.000000,0,Yes
3331,0.000000,0,Yes
3332,0.000000,0,Yes
3333,0.000000,0,Yes
3334,0.000000,0,Yes
3335,0.000000,0,Yes
3336,0.000000,0,Yes
3337,0.000000,0,Yes
3338,0.000000,0,Yes
3339,0.000000,0,Yes
3340,0.000000,0,Yes
